book_id,image_name,kingdom
1587300602,1587300602_10_1_left,sc
1587300602,1587300602_10_1_right,sc
1587300602,1587300602_10_2_left,sc
1587300602,1587300602_10_2_right,sc
1587300602,1587300602_10_3_left,sc
1587300602,1587300602_10_3_right,sc
1587300602,1587300602_10_4_left,sc
1587300602,1587300602_10_4_right,sc
1587300602,1587300602_10_5_left,sc
1587300602,1587300602_10_5_right,sc
1587300602,1587300602_10_6_left,sc
1587300602,1587300602_10_6_right,sc
1587300602,1587300602_10_7_left,sc
1587300602,1587300602_10_7_right,sc
1587300602,1587300602_10_8_left,sc
1587300602,1587300602_10_8_right,sc
1587300602,1587300602_11_1_left,sc
1587300602,1587300602_11_1_right,sc
1587300602,1587300602_11_2_left,sc
1587300602,1587300602_11_2_right,sc
1587300602,1587300602_11_3_left,sc
1587300602,1587300602_11_3_right,sc
1587300602,1587300602_11_4_left,sc
1587300602,1587300602_11_4_right,sc
1587300602,1587300602_11_5_left,sc
1587300602,1587300602_11_5_right,sc
1587300602,1587300602_11_6_left,sc
1587300602,1587300602_11_6_right,sc
1587300602,1587300602_11_7_left,sc
1587300602,1587300602_11_7_right,sc
1587300602,1587300602_11_8_left,sc
1587300602,1587300602_11_8_right,sc
1587300602,1587300602_12_1_left,sc
1587300602,1587300602_12_1_right,sc
1587300602,1587300602_12_2_left,sc
1587300602,1587300602_12_2_right,sc
1587300602,1587300602_12_3_left,sc
1587300602,1587300602_12_3_right,sc
1587300602,1587300602_12_4_left,sc
1587300602,1587300602_12_4_right,sc
1587300602,1587300602_12_5_left,sc
1587300602,1587300602_12_5_right,sc
1587300602,1587300602_12_6_left,sc
1587300602,1587300602_12_6_right,sc
1587300602,1587300602_12_7_left,sc
1587300602,1587300602_12_7_right,sc
1587300602,1587300602_12_8_left,sc
1587300602,1587300602_12_8_right,sc
1587300602,1587300602_13_1_left,sc
1587300602,1587300602_13_1_right,sc
1587300602,1587300602_13_2_left,sc
1587300602,1587300602_13_2_right,sc
1587300602,1587300602_14_1_left,sc
1587300602,1587300602_14_1_right,sc
1587300602,1587300602_14_2_left,sc
1587300602,1587300602_14_2_right,sc
1587300602,1587300602_14_3_left,sc
1587300602,1587300602_14_3_right,sc
1587300602,1587300602_14_4_left,sc
1587300602,1587300602_14_4_right,sc
1587300602,1587300602_14_5_left,sc
1587300602,1587300602_14_5_right,sc
1587300602,1587300602_14_6_left,sc
1587300602,1587300602_14_6_right,sc
1587300602,1587300602_15_1_left,ir
1587300602,1587300602_15_1_right,ir
1587300602,1587300602_15_2_left,ir
1587300602,1587300602_15_2_right,ir
1587300602,1587300602_15_3_left,ir
1587300602,1587300602_15_3_right,ir
1587300602,1587300602_15_4_left,ir
1587300602,1587300602_15_4_right,ir
1587300602,1587300602_15_5_left,ir
1587300602,1587300602_15_5_right,ir
1587300602,1587300602_15_6_left,ir
1587300602,1587300602_15_6_right,ir
1587300602,1587300602_16_1_left,ir
1587300602,1587300602_16_1_right,ir
1587300602,1587300602_16_2_left,ir
1587300602,1587300602_16_2_right,ir
1587300602,1587300602_16_3_left,ir
1587300602,1587300602_16_3_right,ir
1587300602,1587300602_16_4_left,ir
1587300602,1587300602_16_4_right,ir
1587300602,1587300602_16_5_left,ir
1587300602,1587300602_16_5_right,ir
1587300602,1587300602_16_6_left,ir
1587300602,1587300602_16_6_right,ir
1587300602,1587300602_16_7_left,ir
1587300602,1587300602_16_7_right,ir
1587300602,1587300602_16_8_left,ir
1587300602,1587300602_16_8_right,ir
1587300602,1587300602_17_1_left,ir
1587300602,1587300602_17_1_right,ir
1587300602,1587300602_17_2_left,ir
1587300602,1587300602_17_2_right,ir
1587300602,1587300602_17_3_left,ir
1587300602,1587300602_17_3_right,ir
1587300602,1587300602_17_4_left,ir
1587300602,1587300602_17_4_right,ir
1587300602,1587300602_17_5_left,ir
1587300602,1587300602_17_5_right,ir
1587300602,1587300602_17_6_left,ir
1587300602,1587300602_17_6_right,ir
1587300602,1587300602_17_7_left,ir
1587300602,1587300602_17_7_right,ir
1587300602,1587300602_17_8_left,ir
1587300602,1587300602_17_8_right,ir
1587300602,1587300602_18_1_left,ir
1587300602,1587300602_18_1_right,ir
1587300602,1587300602_18_2_left,ir
1587300602,1587300602_18_2_right,ir
1587300602,1587300602_18_3_left,ir
1587300602,1587300602_18_3_right,ir
1587300602,1587300602_18_4_left,ir
1587300602,1587300602_18_4_right,ir
1587300602,1587300602_18_5_left,ir
1587300602,1587300602_18_5_right,ir
1587300602,1587300602_18_6_left,ir
1587300602,1587300602_18_6_right,ir
1587300602,1587300602_18_7_left,ir
1587300602,1587300602_18_7_right,ir
1587300602,1587300602_18_8_left,ir
1587300602,1587300602_18_8_right,ir
1587300602,1587300602_19_1_left,ir
1587300602,1587300602_19_1_right,ir
1587300602,1587300602_19_2_left,ir
1587300602,1587300602_19_2_right,ir
1587300602,1587300602_19_3_left,ir
1587300602,1587300602_19_3_right,ir
1587300602,1587300602_19_4_left,ir
1587300602,1587300602_19_4_right,ir
1587300602,1587300602_19_5_left,ir
1587300602,1587300602_19_5_right,ir
1587300602,1587300602_19_6_left,ir
1587300602,1587300602_19_6_right,ir
1587300602,1587300602_19_7_left,ir
1587300602,1587300602_19_7_right,ir
1587300602,1587300602_19_8_left,ir
1587300602,1587300602_19_8_right,ir
1587300602,1587300602_20_1_left,ir
1587300602,1587300602_20_1_right,ir
1587300602,1587300602_20_2_left,ir
1587300602,1587300602_20_2_right,ir
1587300602,1587300602_20_3_left,ir
1587300602,1587300602_20_3_right,ir
1587300602,1587300602_20_4_left,ir
1587300602,1587300602_20_4_right,ir
1587300602,1587300602_20_5_left,ir
1587300602,1587300602_20_5_right,ir
1587300602,1587300602_20_6_left,ir
1587300602,1587300602_20_6_right,ir
1587300602,1587300602_20_7_left,ir
1587300602,1587300602_20_7_right,ir
1587300602,1587300602_20_8_left,ir
1587300602,1587300602_20_8_right,ir
1587300602,1587300602_21_1_left,ir
1587300602,1587300602_21_1_right,ir
1587300602,1587300602_21_2_left,ir
1587300602,1587300602_21_2_right,ir
1587300602,1587300602_21_3_left,ir
1587300602,1587300602_21_3_right,ir
1587300602,1587300602_21_4_left,ir
1587300602,1587300602_21_4_right,ir
1587300602,1587300602_21_5_left,ir
1587300602,1587300602_21_5_right,ir
1587300602,1587300602_21_6_left,ir
1587300602,1587300602_21_6_right,ir
1587300602,1587300602_21_7_left,ir
1587300602,1587300602_21_7_right,ir
1587300602,1587300602_21_8_left,ir
1587300602,1587300602_21_8_right,ir
1587300602,1587300602_22_1_left,ir
1587300602,1587300602_22_1_right,ir
1587300602,1587300602_22_2_left,ir
1587300602,1587300602_22_2_right,ir
1587300602,1587300602_22_3_left,ir
1587300602,1587300602_22_3_right,ir
1587300602,1587300602_22_4_left,ir
1587300602,1587300602_22_4_right,ir
1587300602,1587300602_22_5_left,ir
1587300602,1587300602_22_5_right,ir
1587300602,1587300602_22_6_left,ir
1587300602,1587300602_22_6_right,ir
1587300602,1587300602_22_7_left,ir
1587300602,1587300602_22_7_right,ir
1587300602,1587300602_22_8_left,ir
1587300602,1587300602_22_8_right,ir
1587300602,1587300602_23_1_left,ir
1587300602,1587300602_23_1_right,ir
1587300602,1587300602_23_2_left,ir
1587300602,1587300602_23_2_right,ir
1587300602,1587300602_23_3_left,ir
1587300602,1587300602_23_3_right,ir
1587300602,1587300602_23_4_left,ir
1587300602,1587300602_23_4_right,ir
1587300602,1587300602_23_5_left,ir
1587300602,1587300602_23_5_right,ir
1587300602,1587300602_23_6_left,ir
1587300602,1587300602_23_6_right,ir
1587300602,1587300602_23_7_left,ir
1587300602,1587300602_23_7_right,ir
1587300602,1587300602_23_8_left,ir
1587300602,1587300602_23_8_right,ir
1587300602,1587300602_24_1_left,ir
1587300602,1587300602_24_1_right,ir
1587300602,1587300602_24_2_left,ir
1587300602,1587300602_24_2_right,ir
1587300602,1587300602_24_3_left,ir
1587300602,1587300602_24_3_right,ir
1587300602,1587300602_24_4_left,ir
1587300602,1587300602_24_4_right,ir
1587300602,1587300602_24_5_left,ir
1587300602,1587300602_24_5_right,ir
1587300602,1587300602_24_6_left,ir
1587300602,1587300602_24_6_right,ir
1587300602,1587300602_24_7_left,ir
1587300602,1587300602_24_7_right,ir
1587300602,1587300602_24_8_left,ir
1587300602,1587300602_24_8_right,ir
1587300602,1587300602_25_1_left,ir
1587300602,1587300602_25_1_right,ir
1587300602,1587300602_25_2_left,ir
1587300602,1587300602_25_2_right,ir
1587300602,1587300602_25_3_left,ir
1587300602,1587300602_25_3_right,ir
1587300602,1587300602_25_4_left,ir
1587300602,1587300602_25_4_right,ir
1587300602,1587300602_25_5_left,ir
1587300602,1587300602_25_5_right,ir
1587300602,1587300602_25_6_left,ir
1587300602,1587300602_25_6_right,ir
1587300602,1587300602_25_7_left,ir
1587300602,1587300602_25_7_right,ir
1587300602,1587300602_25_8_left,ir
1587300602,1587300602_25_8_right,ir
1587300602,1587300602_26_1_left,ir
1587300602,1587300602_26_1_right,ir
1587300602,1587300602_26_2_left,ir
1587300602,1587300602_26_2_right,ir
1587300602,1587300602_26_3_left,ir
1587300602,1587300602_26_3_right,ir
1587300602,1587300602_26_4_left,ir
1587300602,1587300602_26_4_right,ir
1587300602,1587300602_26_5_left,ir
1587300602,1587300602_26_5_right,ir
1587300602,1587300602_26_6_left,ir
1587300602,1587300602_26_6_right,ir
1587300602,1587300602_26_7_left,ir
1587300602,1587300602_26_7_right,ir
1587300602,1587300602_26_8_left,ir
1587300602,1587300602_26_8_right,ir
1587300602,1587300602_27_1_left,ir
1587300602,1587300602_27_1_right,ir
1587300602,1587300602_27_2_left,ir
1587300602,1587300602_27_2_right,ir
1587300602,1587300602_27_3_left,ir
1587300602,1587300602_27_3_right,ir
1587300602,1587300602_27_4_left,ir
1587300602,1587300602_27_4_right,ir
1587300602,1587300602_27_5_left,ir
1587300602,1587300602_27_5_right,ir
1587300602,1587300602_27_6_left,ir
1587300602,1587300602_27_6_right,ir
1587300602,1587300602_27_7_left,ir
1587300602,1587300602_27_7_right,ir
1587300602,1587300602_27_8_left,ir
1587300602,1587300602_27_8_right,ir
1587300602,1587300602_28_1_left,ir
1587300602,1587300602_28_1_right,ir
1587300602,1587300602_28_2_left,ir
1587300602,1587300602_28_2_right,ir
1587300602,1587300602_28_3_left,ir
1587300602,1587300602_28_3_right,ir
1587300602,1587300602_28_4_left,ir
1587300602,1587300602_28_4_right,ir
1587300602,1587300602_28_5_left,ir
1587300602,1587300602_28_5_right,ir
1587300602,1587300602_28_6_left,ir
1587300602,1587300602_28_6_right,ir
1587300602,1587300602_28_7_left,ir
1587300602,1587300602_28_7_right,ir
1587300602,1587300602_28_8_left,ir
1587300602,1587300602_28_8_right,ir
1587300602,1587300602_29_1_left,ir
1587300602,1587300602_29_1_right,ir
1587300602,1587300602_29_2_left,ir
1587300602,1587300602_29_2_right,ir
1587300602,1587300602_29_3_left,ir
1587300602,1587300602_29_3_right,ir
1587300602,1587300602_29_4_left,ir
1587300602,1587300602_29_4_right,ir
1587300602,1587300602_29_5_left,ir
1587300602,1587300602_29_5_right,ir
1587300602,1587300602_29_6_left,ir
1587300602,1587300602_29_6_right,ir
1587300602,1587300602_29_7_left,ir
1587300602,1587300602_29_7_right,ir
1587300602,1587300602_29_8_left,ir
1587300602,1587300602_29_8_right,ir
1587300602,1587300602_30_1_left,ir
1587300602,1587300602_30_1_right,ir
1587300602,1587300602_30_2_left,ir
1587300602,1587300602_30_2_right,ir
1587300602,1587300602_30_3_left,ir
1587300602,1587300602_30_3_right,ir
1587300602,1587300602_30_4_left,ir
1587300602,1587300602_30_4_right,ir
1587300602,1587300602_30_5_left,ir
1587300602,1587300602_30_5_right,ir
1587300602,1587300602_30_6_left,ir
1587300602,1587300602_30_6_right,ir
1587300602,1587300602_30_7_left,ir
1587300602,1587300602_30_7_right,ir
1587300602,1587300602_30_8_left,ir
1587300602,1587300602_30_8_right,ir
1587300602,1587300602_31_1_left,ir
1587300602,1587300602_31_1_right,ir
1587300602,1587300602_31_2_left,ir
1587300602,1587300602_31_2_right,ir
1587300602,1587300602_31_3_left,ir
1587300602,1587300602_31_3_right,ir
