book_id,image_name,kingdom
117500500,117500500_101_1_left,ir
117500500,117500500_101_1_right,ir
117500500,117500500_101_2_left,ir
117500500,117500500_101_2_right,ir
117500500,117500500_101_3_left,ir
117500500,117500500_101_3_right,ir
117500500,117500500_101_4_left,ir
117500500,117500500_101_4_right,ir
117500500,117500500_101_5_left,ir
117500500,117500500_101_5_right,ir
117500500,117500500_101_6_left,ir
117500500,117500500_101_6_right,ir
117500500,117500500_101_7_left,ir
117500500,117500500_101_7_right,ir
117500500,117500500_101_8_left,ir
117500500,117500500_101_8_right,ir
117500500,117500500_102_1_left,ir
117500500,117500500_102_1_right,ir
117500500,117500500_102_2_left,ir
117500500,117500500_102_2_right,ir
117500500,117500500_102_3_left,ir
117500500,117500500_102_3_right,ir
117500500,117500500_102_4_left,ir
117500500,117500500_102_4_right,ir
117500500,117500500_102_5_left,ir
117500500,117500500_102_5_right,ir
117500500,117500500_102_6_left,ir
117500500,117500500_102_6_right,ir
117500500,117500500_102_7_left,ir
117500500,117500500_102_7_right,ir
117500500,117500500_102_8_left,ir
117500500,117500500_102_8_right,ir
117500500,117500500_103_1_left,ir
117500500,117500500_103_1_right,ir
117500500,117500500_103_2_left,ir
117500500,117500500_103_2_right,ir
117500500,117500500_103_3_left,ir
117500500,117500500_103_3_right,ir
117500500,117500500_103_4_left,ir
117500500,117500500_103_4_right,ir
117500500,117500500_103_5_left,ir
117500500,117500500_103_5_right,ir
117500500,117500500_103_6_left,ir
117500500,117500500_103_6_right,ir
117500500,117500500_103_7_left,ir
117500500,117500500_103_7_right,ir
117500500,117500500_103_8_left,ir
117500500,117500500_103_8_right,ir
117500500,117500500_104_1_left,ir
117500500,117500500_104_1_right,ir
117500500,117500500_104_2_left,ir
117500500,117500500_104_2_right,ir
117500500,117500500_104_3_left,ir
117500500,117500500_104_3_right,ir
117500500,117500500_104_4_left,ir
117500500,117500500_104_4_right,ir
117500500,117500500_104_5_left,ir
117500500,117500500_104_5_right,ir
117500500,117500500_104_6_left,ir
117500500,117500500_104_6_right,ir
117500500,117500500_104_7_left,ir
117500500,117500500_104_7_right,ir
117500500,117500500_104_8_left,ir
117500500,117500500_104_8_right,ir
117500500,117500500_105_1_left,ir
117500500,117500500_105_1_right,ir
117500500,117500500_105_2_left,ir
117500500,117500500_105_2_right,ir
117500500,117500500_105_3_left,ir
