book_id,image_name,kingdom
1274000200,1274000200_102_1_left,en
1274000200,1274000200_102_1_right,en
1274000200,1274000200_102_2_left,en
1274000200,1274000200_102_2_right,en
1274000200,1274000200_102_3_left,en
1274000200,1274000200_102_3_right,en
1274000200,1274000200_102_4_left,en
1274000200,1274000200_102_4_right,en
1274000200,1274000200_103_1_left,en
1274000200,1274000200_103_1_right,en
1274000200,1274000200_103_2_left,en
1274000200,1274000200_103_2_right,en
1274000200,1274000200_103_3_left,en
1274000200,1274000200_103_3_right,en
1274000200,1274000200_103_4_left,en
1274000200,1274000200_103_4_right,en
1274000200,1274000200_103_5_left,en
1274000200,1274000200_103_5_right,en
1274000200,1274000200_103_6_left,en
1274000200,1274000200_103_6_right,en
1274000200,1274000200_103_7_left,en
1274000200,1274000200_103_7_right,en
1274000200,1274000200_103_8_left,en
1274000200,1274000200_103_8_right,en
1274000200,1274000200_104_1_left,en
1274000200,1274000200_104_1_right,en
1274000200,1274000200_104_2_left,en
1274000200,1274000200_104_2_right,en
1274000200,1274000200_104_3_left,en
1274000200,1274000200_104_3_right,en
1274000200,1274000200_104_4_left,en
1274000200,1274000200_104_4_right,en
1274000200,1274000200_104_5_left,en
1274000200,1274000200_104_5_right,en
1274000200,1274000200_104_6_left,en
1274000200,1274000200_104_6_right,en
1274000200,1274000200_104_7_left,en
1274000200,1274000200_104_7_right,en
1274000200,1274000200_104_8_left,en
1274000200,1274000200_104_8_right,en
1274000200,1274000200_105_1_left,en
1274000200,1274000200_105_1_right,en
1274000200,1274000200_105_2_left,en
1274000200,1274000200_105_2_right,en
1274000200,1274000200_105_3_left,en
1274000200,1274000200_105_3_right,en
1274000200,1274000200_105_4_left,en
1274000200,1274000200_105_4_right,en
1274000200,1274000200_105_5_left,en
1274000200,1274000200_105_5_right,en
1274000200,1274000200_105_6_left,en
1274000200,1274000200_105_6_right,en
1274000200,1274000200_106_1_left,en
1274000200,1274000200_106_1_right,en
1274000200,1274000200_106_2_left,en
1274000200,1274000200_106_2_right,en
1274000200,1274000200_106_3_left,en
1274000200,1274000200_106_3_right,en
1274000200,1274000200_106_4_left,en
1274000200,1274000200_106_4_right,en
1274000200,1274000200_106_5_left,en
1274000200,1274000200_106_5_right,en
1274000200,1274000200_106_6_left,en
1274000200,1274000200_106_6_right,en
1274000200,1274000200_106_7_left,en
1274000200,1274000200_106_7_right,en
1274000200,1274000200_107_1_left,en
1274000200,1274000200_107_1_right,en
1274000200,1274000200_107_2_left,en
1274000200,1274000200_107_2_right,en
1274000200,1274000200_107_3_left,en
1274000200,1274000200_107_3_right,en
1274000200,1274000200_107_4_left,en
1274000200,1274000200_107_4_right,en
1274000200,1274000200_107_5_left,en
1274000200,1274000200_107_5_right,en
1274000200,1274000200_107_6_left,en
1274000200,1274000200_107_6_right,en
1274000200,1274000200_107_7_left,en
1274000200,1274000200_107_7_right,en
1274000200,1274000200_107_8_left,en
1274000200,1274000200_107_8_right,en
1274000200,1274000200_108_1_left,en
1274000200,1274000200_108_1_right,en
1274000200,1274000200_108_2_left,en
1274000200,1274000200_108_2_right,en
1274000200,1274000200_108_3_left,en
1274000200,1274000200_108_3_right,en
1274000200,1274000200_108_4_left,en
1274000200,1274000200_108_4_right,en
1274000200,1274000200_108_5_left,en
1274000200,1274000200_108_5_right,en
1274000200,1274000200_108_6_left,en
1274000200,1274000200_108_6_right,en
1274000200,1274000200_108_7_left,en
1274000200,1274000200_108_7_right,en
1274000200,1274000200_108_8_left,en
1274000200,1274000200_108_8_right,en
1274000200,1274000200_109_1_left,en
1274000200,1274000200_109_1_right,en
1274000200,1274000200_109_2_left,en
1274000200,1274000200_109_2_right,en
1274000200,1274000200_109_3_left,en
1274000200,1274000200_109_3_right,en
1274000200,1274000200_109_4_left,en
1274000200,1274000200_109_4_right,en
1274000200,1274000200_109_5_left,en
