book_id,image_name,kingdom
1587300601,1587300601_13_1_left,en
1587300601,1587300601_13_1_right,en
1587300601,1587300601_15_1_left,en
1587300601,1587300601_15_1_right,en
1587300601,1587300601_15_2_left,en
1587300601,1587300601_15_2_right,en
1587300601,1587300601_15_3_left,en
1587300601,1587300601_15_3_right,en
1587300601,1587300601_16_1_left,en
1587300601,1587300601_16_1_right,en
1587300601,1587300601_16_2_left,en
1587300601,1587300601_16_2_right,en
1587300601,1587300601_17_1_left,en
1587300601,1587300601_17_1_right,en
1587300601,1587300601_17_2_left,en
1587300601,1587300601_17_2_right,en
1587300601,1587300601_17_3_left,en
1587300601,1587300601_17_3_right,en
1587300601,1587300601_17_4_left,en
1587300601,1587300601_17_4_right,en
1587300601,1587300601_17_5_left,en
1587300601,1587300601_17_5_right,en
1587300601,1587300601_17_6_left,en
1587300601,1587300601_17_6_right,en
1587300601,1587300601_17_7_left,en
1587300601,1587300601_17_7_right,en
1587300601,1587300601_17_8_left,en
1587300601,1587300601_17_8_right,en
1587300601,1587300601_18_1_left,en
1587300601,1587300601_18_1_right,en
1587300601,1587300601_18_2_left,en
1587300601,1587300601_18_2_right,en
1587300601,1587300601_18_3_left,en
1587300601,1587300601_18_3_right,en
1587300601,1587300601_18_4_left,en
1587300601,1587300601_18_4_right,en
1587300601,1587300601_18_5_left,en
1587300601,1587300601_18_5_right,en
1587300601,1587300601_18_6_left,en
1587300601,1587300601_18_6_right,en
1587300601,1587300601_18_7_left,en
1587300601,1587300601_18_7_right,en
1587300601,1587300601_18_8_left,en
1587300601,1587300601_18_8_right,en
1587300601,1587300601_19_1_left,en
1587300601,1587300601_19_1_right,en
1587300601,1587300601_19_2_left,en
1587300601,1587300601_19_2_right,en
1587300601,1587300601_19_3_left,en
1587300601,1587300601_19_3_right,en
1587300601,1587300601_19_4_left,en
1587300601,1587300601_19_4_right,en
1587300601,1587300601_19_5_left,en
1587300601,1587300601_19_5_right,en
1587300601,1587300601_20_1_left,en
1587300601,1587300601_20_1_right,en
1587300601,1587300601_20_2_left,en
1587300601,1587300601_20_2_right,en
1587300601,1587300601_20_3_left,en
1587300601,1587300601_20_3_right,en
1587300601,1587300601_20_4_left,en
1587300601,1587300601_20_4_right,en
1587300601,1587300601_20_5_left,en
1587300601,1587300601_20_5_right,en
1587300601,1587300601_20_6_left,en
1587300601,1587300601_20_6_right,en
1587300601,1587300601_20_7_left,en
1587300601,1587300601_20_7_right,en
1587300601,1587300601_20_8_left,en
1587300601,1587300601_20_8_right,en
1587300601,1587300601_21_1_left,en
1587300601,1587300601_21_1_right,en
1587300601,1587300601_21_2_left,en
1587300601,1587300601_21_2_right,en
1587300601,1587300601_21_3_left,en
1587300601,1587300601_21_3_right,en
1587300601,1587300601_21_4_left,en
1587300601,1587300601_21_4_right,en
1587300601,1587300601_21_5_left,en
1587300601,1587300601_21_5_right,en
1587300601,1587300601_21_6_left,en
1587300601,1587300601_21_6_right,en
1587300601,1587300601_21_7_left,en
1587300601,1587300601_21_7_right,en
1587300601,1587300601_21_8_left,en
1587300601,1587300601_21_8_right,en
1587300601,1587300601_22_1_left,en
1587300601,1587300601_22_1_right,en
1587300601,1587300601_22_2_left,en
1587300601,1587300601_22_2_right,en
1587300601,1587300601_22_3_left,en
1587300601,1587300601_22_3_right,en
1587300601,1587300601_22_4_left,en
1587300601,1587300601_22_4_right,en
1587300601,1587300601_22_5_left,en
1587300601,1587300601_22_5_right,en
1587300601,1587300601_22_6_left,en
1587300601,1587300601_22_6_right,en
1587300601,1587300601_22_7_left,en
1587300601,1587300601_22_7_right,en
1587300601,1587300601_22_8_left,en
1587300601,1587300601_22_8_right,en
1587300601,1587300601_23_1_left,en
1587300601,1587300601_23_1_right,en
1587300601,1587300601_23_2_left,en
1587300601,1587300601_23_2_right,en
1587300601,1587300601_23_3_left,en
1587300601,1587300601_23_3_right,en
1587300601,1587300601_23_4_left,en
1587300601,1587300601_23_4_right,en
1587300601,1587300601_23_5_left,en
